date,precipitation,temp_max,temp_min,wind,weather
2014-08-24,2.0,23.4,9.5,1.5,drizzle
2014-08-25,0.0,26.0,15.0,3.9,sun
2014-08-27,0.4,19.0,13.8,2.1,drizzle
2014-09-01,0.2,11.1,5.5,2.0,drizzle
2014-09-04,0.0,24.2,12.7,1.9,sun
2014-09-04,0.0,8.7,2.9,3.1,sun
2014-09-05,2.6,17.8,5.9,2.3,rain
2014-09-06,0.6,16.0,-0.4,2.1,drizzle
2014-09-07,0.5,9.3,6.3,1.9,drizzle
2014-09-08,4.0,18.5,2.5,3.0,rain
2014-09-12,1.7,9.2,8.6,2.4,rain
2014-09-13,0.0,19.4,8.3,2.8,fog
2014-09-15,0.0,42.6,16.9,3.7,sun
2014-09-16,0.0,24.4,9.8,3.8,sun
2014-09-16,0.0,12.9,-3.4,0.4,fog
2014-09-16,0.2,13.1,7.5,1.8,drizzle
2014-09-17,0.0,25.7,9.2,2.6,fog
2014-09-18,1.7,13.6,5.5,0.9,drizzle
2014-09-18,0.0,22.7,1.4,2.9,fog
2014-09-19,2.4,16.7,2.1,3.8,rain
2014-09-19,1.6,15.8,6.3,1.2,drizzle
2014-09-20,0.0,9.3,-1.0,4.1,sun
2014-09-21,0.0,26.3,-7.9,2.5,fog
2014-09-21,0.0,8.8,5.2,2.4,fog
2014-09-24,0.0,28.7,9.0,2.7,sun
2014-09-25,0.5,16.2,12.7,2.2,drizzle
2014-09-26,0.0,18.8,7.0,0.2,fog
2014-09-27,1.4,29.2,11.2,3.5,drizzle
2014-10-05,0.1,20.3,15.8,1.8,rain
2014-10-05,0.3,10.0,5.8,3.8,rain
2014-10-05,1.1,2.3,-1.5,3.2,drizzle
2014-10-06,0.0,11.5,10.1,1.2,fog
2014-10-07,1.8,9.4,5.7,2.1,drizzle
2014-10-07,0.0,22.0,11.0,3.9,sun
2014-10-10,0.0,21.6,10.4,3.1,fog
2014-10-10,2.0,8.6,4.2,2.4,rain
2014-10-10,3.2,10.6,6.9,1.7,rain
2014-10-11,0.0,22.3,6.6,3.0,sun
2014-10-11,11.6,11.4,9.7,3.8,rain
2014-10-13,1.0,13.8,-0.1,1.5,drizzle
2014-10-15,0.0,12.3,10.3,4.2,sun
2014-10-15,0.2,35.7,5.1,3.8,drizzle
2014-10-15,0.1,5.0,2.9,0.6,rain
2014-10-15,1.4,4.7,3.4,3.3,drizzle
2014-10-15,0.0,23.7,5.2,1.5,fog
2014-10-16,1.3,15.6,0.4,1.9,drizzle
2014-10-16,0.6,8.4,-4.2,2.0,drizzle
2014-10-16,0.0,13.6,10.2,2.1,fog
2014-10-16,0.2,8.2,6.4,2.3,drizzle
2014-10-17,0.5,3.9,2.6,1.9,drizzle
2014-10-18,2.2,19.6,8.6,7.2,rain
2014-10-18,0.0,10.2,1.6,2.7,fog
2014-10-21,0.0,34.0,6.2,3.3,fog
2014-10-26,0.0,13.7,-1.0,2.4,fog
2014-10-27,0.0,15.9,13.9,0.2,fog
2014-10-27,3.5,14.6,8.9,4.1,rain
2014-11-01,0.5,8.8,7.5,1.7,drizzle
2014-11-01,0.0,15.6,12.7,2.3,fog
2014-11-01,5.1,11.6,1.7,2.0,rain
2014-11-02,0.0,3.2,-1.7,3.9,fog
2014-11-02,2.7,9.0,2.7,3.0,rain
2014-11-02,0.0,14.1,1.4,2.1,fog
2014-11-02,0.0,14.6,3.7,4.4,fog
2014-11-05,1.1,16.4,6.1,2.8,rain
2014-11-05,7.4,14.3,12.8,1.6,rain
2014-11-06,0.0,23.7,-4.8,3.5,sun
2014-11-08,0.0,20.9,-1.1,3.6,fog
2014-11-08,9.2,4.1,0.9,5.1,snow
2014-11-09,0.2,7.0,3.6,4.0,rain
2014-11-11,0.0,22.3,2.6,0.9,fog
2014-11-13,0.0,9.6,8.4,2.2,fog
2014-11-14,12.0,0.3,-1.2,3.9,snow
2014-11-16,0.0,12.3,7.2,1.1,fog
2014-11-17,5.6,3.5,2.5,4.2,snow
2014-11-17,0.9,26.5,-3.0,2.0,drizzle
2014-11-20,11.7,14.3,5.0,0.5,rain
2014-11-21,0.3,0.7,-3.3,0.7,drizzle
2014-11-22,12.8,14.7,12.5,4.2,rain
2014-11-22,0.0,15.0,1.5,0.3,fog
2014-11-22,5.9,8.8,7.0,4.8,rain
2014-11-26,0.9,18.7,2.7,2.8,rain
2014-11-27,0.5,15.1,6.6,2.0,drizzle
2014-12-01,23.9,1.2,-0.3,3.8,snow
2014-12-02,1.3,2.7,0.7,2.2,snow
2014-12-04,0.3,11.0,4.6,4.2,rain
2014-12-05,0.0,1.4,-3.7,3.0,sun
2014-12-05,1.6,18.2,5.4,2.1,drizzle
2014-12-05,0.0,26.0,9.9,2.2,sun
2014-12-06,16.1,4.9,0.6,3.7,snow
2014-12-07,3.4,6.4,2.4,3.3,snow
2014-12-07,3.6,10.3,4.9,4.6,rain
2014-12-08,0.0,27.2,2.6,4.5,sun
2014-12-08,19.5,7.2,2.3,7.3,snow
2014-12-09,18.5,5.2,0.4,4.8,snow
2014-12-09,14.0,7.9,2.2,3.3,snow
2014-12-10,3.3,8.0,-0.7,3.3,snow
2014-12-10,14.7,6.4,3.6,6.8,snow
2014-12-10,0.0,29.0,5.7,3.2,sun
2014-12-11,3.8,5.9,0.6,3.3,snow
2014-12-15,0.4,11.7,8.7,4.8,rain
2014-12-15,1.6,7.0,-3.8,5.6,snow
2014-12-16,5.4,-1.1,-3.5,4.0,snow
2014-12-17,7.9,2.3,-2.1,6.2,rain
2014-12-18,0.0,12.1,3.8,2.3,sun
2014-12-18,1.2,19.2,8.0,3.0,drizzle
2014-12-21,8.5,9.2,4.6,2.8,rain
2014-12-21,0.4,13.8,12.0,8.8,rain
2014-12-21,5.8,3.0,-2.0,1.8,snow
2014-12-22,3.9,6.1,0.4,4.2,snow
2014-12-22,2.2,4.3,0.7,3.9,rain
2014-12-25,0.0,13.5,8.8,2.1,fog
2014-12-25,0.0,25.4,14.6,3.0,sun
2014-12-27,7.5,5.2,4.1,2.2,snow
2015-01-01,5.7,7.1,-1.2,1.5,snow
2015-01-01,1.2,16.0,14.3,3.8,drizzle
2015-01-01,1.9,22.2,8.4,1.5,drizzle
2015-01-01,0.0,23.4,3.2,3.9,fog
2015-01-02,3.8,11.9,-2.1,2.5,snow
2015-01-02,2.2,4.9,-1.1,3.9,snow
2015-01-02,2.2,10.0,0.9,2.7,snow
2015-01-02,12.8,7.8,0.7,2.1,snow
2015-01-03,1.1,22.3,0.8,2.4,drizzle
2015-01-03,3.1,8.3,4.6,3.7,snow
2015-01-03,0.0,22.0,12.3,1.5,fog
2015-01-03,9.9,5.1,-0.7,4.7,snow
2015-01-04,14.5,20.3,1.2,4.4,rain
2015-01-04,1.2,17.2,8.1,2.6,drizzle
2015-01-05,13.6,12.4,1.0,5.1,snow
2015-01-05,0.0,10.8,5.5,2.9,fog
2015-01-05,2.5,3.9,-1.7,4.2,rain
2015-01-06,0.0,19.9,7.0,4.0,sun
2015-01-06,0.7,9.0,-1.6,4.3,snow
2015-01-06,0.0,6.4,4.6,1.3,fog
2015-01-07,1.4,7.3,6.0,5.1,rain
2015-01-07,0.0,18.4,13.2,3.0,fog
2015-01-08,12.6,3.2,0.4,2.4,snow
2015-01-08,12.7,9.5,-1.1,5.1,snow
2015-01-13,1.4,10.9,3.8,0.8,drizzle
2015-01-13,0.6,23.4,9.5,3.6,drizzle
2015-01-13,8.5,3.4,-3.4,5.8,snow
2015-01-14,8.3,4.5,-2.1,6.5,snow
2015-01-14,1.8,16.0,5.9,0.9,drizzle
2015-01-15,13.4,4.8,-1.1,4.4,snow
2015-01-15,7.4,8.8,-2.7,4.6,snow
2015-01-15,23.9,7.8,2.2,2.2,snow
2015-01-15,10.2,3.8,1.5,4.2,snow
2015-01-15,15.4,5.5,-1.7,5.2,snow
2015-01-15,1.2,0.1,-2.8,6.0,snow
2015-01-16,1.5,9.6,5.6,1.1,drizzle
2015-01-16,23.9,6.0,1.9,2.9,snow
2015-01-16,0.0,11.8,9.6,2.5,fog
2015-01-16,0.0,6.7,4.0,2.5,fog
2015-01-16,0.0,22.3,2.1,2.2,fog
2015-01-16,0.0,21.2,9.8,0.6,fog
2015-01-17,0.0,23.3,10.9,2.8,sun
2015-01-17,1.6,29.2,13.5,1.8,drizzle
2015-01-17,23.9,8.7,1.5,6.1,snow
2015-01-17,0.0,11.2,9.2,3.3,fog
2015-01-18,1.5,5.8,-0.1,3.3,snow
2015-01-18,1.3,15.7,10.9,2.8,drizzle
2015-01-19,1.8,13.2,8.6,3.3,drizzle
2015-01-19,9.7,9.6,1.7,3.6,snow
2015-01-20,0.7,18.9,7.3,2.5,drizzle
2015-01-20,1.1,17.7,11.2,2.7,drizzle
2015-01-20,2.0,17.6,11.1,3.0,rain
2015-01-21,0.0,17.2,5.1,0.6,fog
2015-01-21,0.0,16.7,6.9,0.7,fog
2015-01-21,1.0,9.0,0.4,3.2,drizzle
2015-01-23,5.4,12.4,8.7,4.3,rain
2015-01-23,10.3,10.2,-0.4,4.2,snow
2015-01-23,14.9,5.8,-3.0,4.4,snow
2015-01-23,0.0,26.3,7.9,2.8,fog
2015-01-23,0.0,10.6,5.3,1.2,fog
2015-01-26,19.9,5.1,-0.5,3.5,snow
2015-01-26,2.1,9.7,3.9,6.0,snow
2015-01-27,11.0,14.8,0.8,5.6,rain
2015-02-01,4.6,10.0,2.0,5.8,snow
2015-02-03,12.7,12.0,6.8,0.5,rain
2015-02-03,0.1,10.4,9.2,4.6,rain
2015-02-04,0.0,12.2,2.1,3.6,fog
2015-02-04,2.3,5.3,2.1,4.8,snow
2015-02-04,15.7,8.7,6.7,2.9,rain
2015-02-05,1.8,16.8,5.1,3.3,drizzle
2015-02-05,1.3,20.4,10.4,3.2,drizzle
2015-02-06,8.6,7.2,-1.0,4.1,snow
2015-02-07,0.0,18.4,8.1,4.5,sun
2015-02-09,0.0,12.8,-3.3,2.0,fog
2015-02-11,2.7,13.1,10.6,5.9,rain
2015-02-12,9.5,7.3,-3.5,5.2,snow
2015-02-12,1.9,17.0,5.9,0.2,drizzle
2015-02-15,2.5,14.2,10.2,4.1,rain
2015-02-16,2.2,11.2,1.8,3.2,snow
2015-02-16,0.0,25.2,6.8,2.1,fog
2015-02-17,7.4,11.9,-2.4,5.2,snow
2015-02-18,3.1,8.9,3.7,3.5,rain
2015-02-19,9.1,11.1,-2.9,5.1,snow
2015-02-20,1.3,14.8,5.3,5.4,rain
2015-02-21,1.5,6.9,4.0,2.0,drizzle
2015-02-24,0.0,3.9,0.8,2.0,fog
2015-02-24,13.5,4.3,0.8,3.5,snow
2015-02-25,11.2,4.5,1.8,8.0,snow
2015-02-26,0.8,25.7,2.1,3.8,drizzle
2015-02-27,14.8,7.0,6.2,4.6,rain
2015-03-01,0.5,24.6,-0.1,1.0,drizzle
2015-03-01,3.9,3.8,2.6,4.1,snow
2015-03-02,19.8,16.5,7.7,0.2,rain
2015-03-03,22.4,3.9,0.9,6.6,snow
2015-03-04,0.0,5.1,1.8,3.1,sun
2015-03-06,1.4,6.9,3.8,5.2,snow
2015-03-06,0.0,19.6,14.0,2.1,fog
2015-03-06,8.9,5.7,0.3,1.5,snow
2015-03-07,1.9,6.8,2.7,1.8,drizzle
2015-03-07,0.8,17.8,10.8,4.8,rain
2015-03-09,20.6,7.0,2.9,5.0,rain
2015-03-10,1.1,3.1,-1.0,4.5,snow
2015-03-10,0.0,15.5,8.2,1.6,sun
2015-03-11,0.0,22.0,11.2,2.1,sun
2015-03-12,0.0,18.0,2.2,1.6,sun
2015-03-13,0.5,2.7,-1.9,5.5,snow
2015-03-17,0.5,16.1,4.3,4.7,rain
2015-03-17,7.5,2.0,-1.9,4.4,snow
2015-03-18,0.1,10.4,8.7,4.1,rain
2015-03-19,11.9,15.1,13.3,8.1,rain
2015-03-20,2.2,20.1,-2.5,2.6,rain
2015-03-22,6.1,19.3,6.8,2.0,rain
2015-03-22,2.3,14.7,11.3,2.3,rain
2015-03-23,1.7,-7.1,-10.5,1.7,drizzle
2015-03-23,23.7,5.3,-1.6,4.2,snow
2015-03-23,3.6,2.0,0.7,3.9,snow
2015-03-24,1.7,4.8,0.5,7.6,snow
2015-03-26,2.5,4.2,1.0,1.1,snow
2015-04-01,0.6,15.9,13.0,1.4,drizzle
2015-04-03,11.9,20.3,6.8,3.3,rain
2015-04-08,3.4,2.4,-2.3,4.1,snow
2015-04-09,1.0,18.4,11.7,0.6,drizzle
2015-04-09,9.3,21.0,13.7,5.1,rain
2015-04-11,0.0,17.2,12.1,3.7,fog
2015-04-12,1.3,14.6,6.7,1.0,drizzle
2015-04-13,28.6,11.4,5.9,6.4,rain
2015-04-13,23.9,8.1,2.1,5.9,snow
2015-04-13,0.0,16.3,10.2,3.1,sun
2015-04-14,2.8,21.1,4.8,3.0,rain
2015-04-14,15.2,22.0,10.4,3.2,rain
2015-04-15,0.1,5.9,2.4,0.3,rain
2015-04-17,4.4,14.3,6.5,4.4,rain
2015-04-18,0.0,28.5,10.6,2.6,sun
2015-04-18,0.0,17.5,13.0,1.6,sun
2015-04-25,0.7,11.7,2.3,4.2,rain
2015-04-26,4.8,15.8,10.8,1.3,rain
2015-04-26,0.0,27.6,9.9,4.5,sun
2015-04-26,10.5,9.0,-2.6,6.9,snow
2015-05-01,1.9,19.3,4.9,2.6,rain
2015-05-04,0.0,17.6,13.3,1.3,fog
2015-05-05,0.0,24.3,7.4,2.6,sun
2015-05-07,0.1,12.6,9.7,4.5,rain
2015-05-10,0.0,13.6,8.5,1.9,sun
2015-05-12,0.0,26.0,12.9,3.0,sun
2015-05-13,3.5,11.7,6.4,3.9,rain
2015-05-13,0.0,20.7,5.7,0.8,fog
2015-05-13,0.0,13.8,1.2,1.0,fog
2015-05-15,0.0,2.3,1.0,4.5,sun
2015-05-17,0.0,9.2,6.9,1.6,fog
2015-05-18,0.0,31.0,7.5,1.6,sun
2015-05-18,1.5,14.5,13.1,1.9,rain
2015-05-19,0.0,24.6,8.4,1.2,sun
2015-05-20,0.0,24.7,4.6,4.4,sun
2015-05-20,0.0,8.5,6.0,4.2,fog
2015-05-22,0.5,10.3,5.0,5.5,rain
2015-06-01,0.0,16.6,12.3,2.3,sun
2015-06-01,1.2,12.0,10.2,0.8,drizzle
2015-06-03,2.3,18.6,8.0,2.7,rain
2015-06-04,0.0,19.3,17.1,3.2,sun
2015-06-04,0.0,19.1,6.6,0.9,sun
2015-06-09,0.0,28.7,0.9,2.0,sun
2015-06-10,0.0,22.5,0.2,2.0,sun
2015-06-11,0.0,10.4,7.7,4.7,sun
2015-06-11,1.6,9.2,6.4,2.4,drizzle
2015-06-12,1.4,9.2,7.7,2.8,drizzle
2015-06-14,0.0,22.9,8.0,2.6,sun
2015-06-18,0.0,22.4,2.2,5.4,sun
2015-06-18,1.9,27.7,3.1,2.7,drizzle
2015-06-18,0.1,13.1,6.6,4.7,rain
2015-06-19,0.0,21.7,6.5,4.1,fog
2015-06-20,0.0,23.1,6.7,1.0,sun
2015-06-22,0.0,18.9,8.8,0.9,fog
2015-06-24,5.5,12.5,11.2,6.1,rain
2015-06-24,0.0,24.6,8.4,1.4,sun
2015-06-24,7.5,20.7,13.3,5.2,rain
2015-06-25,0.0,23.8,7.1,0.2,sun
2015-06-27,23.5,12.5,8.5,0.2,rain
2015-07-01,1.1,29.3,-4.3,2.8,drizzle
2015-07-02,0.0,23.1,11.8,3.5,sun
2015-07-02,0.0,27.1,9.2,1.3,sun
2015-07-03,1.7,10.7,0.4,2.8,drizzle
2015-07-04,0.0,15.2,7.4,2.2,fog
2015-07-05,0.0,21.7,6.3,3.3,sun
2015-07-07,1.9,21.2,9.5,1.8,drizzle
2015-07-08,0.0,16.3,15.4,4.4,sun
2015-07-09,0.4,7.3,5.8,1.2,drizzle
2015-07-09,0.3,22.8,0.7,2.5,drizzle
2015-07-10,0.0,12.3,11.0,1.7,sun
2015-07-10,0.0,35.9,10.4,0.2,sun
2015-07-10,0.0,10.9,5.5,1.8,fog
2015-07-10,0.0,6.7,4.1,3.4,sun
2015-07-12,0.2,16.8,13.8,1.9,drizzle
2015-07-12,0.0,31.9,4.8,2.8,sun
2015-07-12,0.0,8.6,6.9,1.4,fog
2015-07-14,0.8,31.1,12.7,1.0,drizzle
2015-07-14,0.0,14.3,12.4,4.5,sun
2015-07-15,0.0,19.4,-4.5,1.7,fog
2015-07-16,0.8,28.2,6.4,4.3,drizzle
2015-07-17,0.0,14.4,13.5,1.7,fog
2015-07-17,0.7,8.8,6.1,2.0,drizzle
2015-07-18,1.0,15.0,8.6,3.7,drizzle
2015-07-18,0.0,12.6,11.3,4.6,fog
2015-07-19,0.0,15.5,13.7,3.0,sun
2015-07-19,0.0,10.3,5.7,1.9,sun
2015-07-20,1.5,19.3,4.4,2.7,drizzle
2015-07-20,0.0,11.8,4.3,2.9,fog
2015-07-22,0.0,29.5,9.1,2.6,fog
2015-07-22,1.4,13.8,-8.7,2.1,drizzle
2015-07-22,1.8,15.2,14.2,3.4,drizzle
2015-07-23,1.5,15.9,1.8,3.4,drizzle
2015-07-24,0.0,13.0,7.8,2.4,sun
2015-07-26,0.0,16.5,10.7,2.5,sun
2015-07-26,19.8,18.1,11.9,4.4,rain
2015-08-03,0.4,23.0,4.6,3.0,drizzle
2015-08-05,0.7,3.0,-0.4,3.9,drizzle
2015-08-07,2.4,11.5,6.8,3.8,rain
2015-08-07,0.0,29.8,13.2,3.9,sun
2015-08-08,0.0,26.7,9.5,1.0,fog
2015-08-09,0.0,14.8,2.7,5.6,sun
2015-08-09,9.0,22.8,6.5,3.1,rain
2015-08-10,0.0,12.3,-4.9,1.9,sun
2015-08-11,0.3,18.0,12.0,3.1,drizzle
2015-08-13,0.0,11.9,7.5,2.9,sun
2015-08-14,0.0,16.7,5.0,3.0,fog
2015-08-15,0.0,16.3,10.4,1.5,sun
2015-08-16,0.0,14.5,-1.9,2.6,fog
2015-08-17,0.0,24.0,-0.8,2.4,sun
2015-08-17,0.0,26.1,16.2,4.3,sun
2015-08-19,0.0,10.4,8.8,5.3,sun
2015-08-20,0.0,14.7,8.8,4.8,sun
2015-08-21,1.4,11.1,6.6,2.7,drizzle
2015-08-21,0.0,20.0,15.6,4.6,sun
2015-08-27,1.5,24.1,9.9,6.0,rain
2015-08-27,0.1,17.1,1.1,2.8,drizzle
2015-09-01,0.0,14.2,11.8,3.9,fog
2015-09-01,0.0,16.7,8.1,3.0,fog
2015-09-01,0.0,18.3,12.5,2.1,sun
2015-09-02,1.0,17.9,8.2,2.1,drizzle
2015-09-03,0.2,14.7,2.2,2.6,drizzle
2015-09-04,0.9,15.6,13.2,4.5,rain
2015-09-04,0.0,4.3,1.5,2.6,sun
2015-09-04,0.0,17.4,8.9,1.4,sun
2015-09-05,0.0,22.4,-0.2,1.8,sun
2015-09-05,8.8,15.9,9.8,3.0,rain
2015-09-07,0.0,12.2,5.8,3.1,sun
2015-09-09,3.0,7.1,2.1,5.2,rain
2015-09-10,0.0,8.1,4.2,0.2,fog
2015-09-10,0.0,24.3,7.7,3.6,sun
2015-09-14,0.0,12.6,4.4,2.7,fog
2015-09-14,0.0,13.0,10.5,2.2,sun
2015-09-16,1.1,10.5,7.9,2.1,drizzle
2015-09-17,1.6,16.1,-1.8,3.4,rain
2015-09-20,0.0,21.3,17.4,4.0,sun
2015-09-20,1.0,-0.2,-4.6,2.6,drizzle
2015-09-21,0.5,11.2,4.2,3.4,drizzle
2015-09-22,1.7,28.0,1.2,4.1,drizzle
2015-09-22,0.0,21.2,5.1,1.0,sun
2015-09-22,0.0,16.9,8.1,2.6,fog
2015-09-23,0.0,15.7,8.9,2.1,fog
2015-09-23,0.4,12.0,-1.9,2.6,drizzle
2015-09-24,0.0,16.2,14.9,1.5,fog
2015-09-25,0.0,6.9,2.7,4.1,sun
2015-09-26,0.0,16.7,7.2,2.5,fog
2015-09-27,0.0,25.1,8.7,3.6,fog
2015-10-02,0.0,18.3,5.2,1.0,fog
2015-10-02,0.9,13.8,8.8,2.9,drizzle
2015-10-02,0.4,13.6,0.7,2.4,drizzle
2015-10-05,0.0,23.6,9.6,2.0,sun
2015-10-05,0.0,14.6,6.2,0.2,fog
2015-10-06,0.0,5.5,1.7,2.2,sun
2015-10-07,0.0,32.5,8.3,2.6,fog
2015-10-08,0.7,14.4,10.5,2.8,drizzle
2015-10-10,0.0,23.8,9.9,3.7,sun
2015-10-12,1.6,26.6,7.2,1.5,drizzle
2015-10-16,0.0,10.3,7.4,3.2,fog
2015-10-16,0.0,24.9,6.3,2.3,fog
2015-10-18,0.8,22.1,-8.7,2.0,drizzle
2015-10-19,0.0,13.4,12.0,1.5,fog
2015-10-19,1.0,25.8,1.1,1.9,drizzle
2015-10-20,0.0,24.2,9.7,3.3,fog
2015-10-21,0.0,19.0,7.5,3.3,fog
2015-10-22,1.2,27.9,6.5,0.9,drizzle
2015-10-23,0.0,13.4,11.9,1.6,fog
2015-10-24,0.1,15.8,11.2,3.6,rain
2015-10-24,22.7,12.9,4.4,4.8,rain
2015-10-24,1.2,18.0,0.7,2.1,drizzle
2015-10-24,14.3,15.7,1.7,3.5,rain
2015-10-25,0.0,29.2,18.7,4.9,sun
2015-10-25,1.8,15.1,13.9,2.1,drizzle
2015-10-25,0.0,8.3,-4.6,1.4,fog
2015-10-26,0.0,6.4,3.2,1.8,sun
2015-10-26,0.7,19.8,9.5,5.2,rain
2015-10-27,6.3,9.4,-0.8,1.0,rain
2015-10-27,7.6,10.8,6.0,3.7,rain
2015-11-01,34.7,11.9,10.6,2.7,rain
2015-11-01,0.0,15.9,4.5,2.1,fog
2015-11-01,0.0,15.7,9.4,2.8,fog
2015-11-01,0.5,24.8,11.9,2.3,drizzle
2015-11-03,1.5,16.9,3.7,3.8,rain
2015-11-03,0.7,11.1,4.4,1.9,drizzle
2015-11-03,0.3,15.7,7.2,1.3,drizzle
2015-11-07,0.4,9.2,8.2,2.6,drizzle
2015-11-10,4.8,5.2,1.7,4.3,snow
2015-11-11,0.0,6.9,1.0,2.4,sun
2015-11-11,3.3,2.3,-1.9,3.7,rain
2015-11-12,0.1,12.0,11.1,3.9,rain
2015-11-12,0.7,7.9,1.2,3.5,rain
2015-11-12,0.0,23.4,8.1,3.8,fog
2015-11-12,0.0,17.5,11.7,3.6,fog
2015-11-12,0.0,11.0,0.6,1.9,fog
2015-11-13,10.0,9.7,5.4,6.1,rain
2015-11-14,29.2,7.2,3.9,6.9,rain
2015-11-15,1.8,12.1,10.7,4.6,rain
2015-11-15,1.5,11.6,7.8,3.4,drizzle
2015-11-16,0.0,22.7,9.7,2.3,sun
2015-11-16,4.1,7.9,6.3,2.9,rain
2015-11-16,0.0,17.9,7.7,1.1,fog
2015-11-17,0.1,20.3,4.0,2.2,drizzle
2015-11-17,0.0,14.3,10.2,3.0,fog
2015-11-20,0.0,20.3,7.7,0.2,fog
2015-11-21,9.4,2.8,-0.3,5.9,snow
2015-11-24,0.0,20.0,8.1,2.9,fog
2015-11-24,1.4,23.2,-0.4,3.1,drizzle
2015-11-25,7.0,19.9,3.7,4.1,rain
2015-11-25,1.6,22.5,4.6,2.1,rain
2015-12-01,1.0,5.0,-3.5,3.7,snow
2015-12-01,1.0,15.1,13.8,2.1,drizzle
2015-12-02,1.0,18.7,11.8,2.3,drizzle
2015-12-02,7.3,7.9,0.3,5.5,snow
2015-12-03,21.5,16.4,3.1,3.6,rain
2015-12-03,0.0,7.6,-2.2,1.1,fog
2015-12-04,7.0,3.9,0.7,3.1,snow
2015-12-04,0.0,14.8,11.9,2.7,fog
2015-12-06,0.3,6.9,2.2,4.6,snow
2015-12-10,26.4,12.1,7.4,2.4,rain
2015-12-10,8.0,15.5,8.2,1.2,rain
2015-12-10,0.3,3.8,-1.9,7.6,rain
2015-12-12,14.5,6.1,-0.4,4.0,snow
2015-12-12,1.6,-8.3,-11.4,4.2,drizzle
2015-12-12,16.6,8.8,-0.4,2.7,snow
2015-12-12,8.2,6.9,-1.4,2.3,snow
2015-12-14,0.3,6.9,1.8,2.5,rain
2015-12-14,11.4,7.8,-2.6,5.4,snow
2015-12-15,0.5,11.0,5.4,3.4,drizzle
2015-12-15,8.7,5.5,0.5,7.2,snow
2015-12-16,7.5,12.0,6.7,3.3,rain
2015-12-16,2.1,4.6,2.3,6.1,snow
2015-12-17,9.1,16.9,2.3,0.6,rain
2015-12-19,7.5,2.8,-2.0,2.8,snow
2015-12-20,2.1,8.4,3.1,4.4,snow
2015-12-20,1.9,29.0,10.9,1.2,drizzle
2015-12-21,8.5,13.6,4.5,3.6,rain
2015-12-22,30.4,21.7,10.3,0.9,rain
2015-12-22,0.1,21.0,6.3,3.5,rain
2015-12-22,0.0,13.2,6.4,2.0,fog
2015-12-22,18.7,4.4,2.3,4.5,snow
2015-12-23,0.0,24.3,8.9,2.9,fog
2015-12-23,0.0,23.4,8.1,2.8,sun
2016-01-01,16.1,6.7,4.1,4.1,snow
2016-01-02,0.4,5.4,2.1,2.4,drizzle
2016-01-02,0.6,12.7,1.0,4.2,drizzle
2016-01-02,0.0,22.7,6.8,2.5,sun
2016-01-02,8.4,5.5,-1.2,3.1,snow
2016-01-03,0.0,10.8,5.9,3.3,fog
2016-01-03,11.5,0.6,-4.2,3.8,snow
2016-01-03,10.2,9.8,1.7,4.9,snow
2016-01-04,1.1,8.3,4.8,4.0,rain
2016-01-05,1.3,15.5,1.5,2.2,drizzle
2016-01-06,0.8,23.4,12.1,2.4,drizzle
2016-01-07,1.1,30.7,12.0,2.5,drizzle
2016-01-07,0.0,26.7,8.8,3.6,fog
2016-01-08,0.0,20.5,15.4,0.9,sun
2016-01-08,1.7,9.1,3.2,3.1,snow
2016-01-09,1.3,35.3,5.2,2.4,drizzle
2016-01-09,2.5,7.2,1.3,7.0,snow
2016-01-09,0.0,22.1,11.4,2.8,sun
2016-01-09,0.9,9.1,3.6,2.8,drizzle
2016-01-10,0.3,8.2,5.2,3.0,drizzle
2016-01-10,10.8,1.8,-1.0,5.7,snow
2016-01-11,2.6,4.9,0.7,5.2,snow
2016-01-12,0.1,19.6,7.5,1.2,rain
2016-01-13,0.0,18.7,16.4,2.6,sun
2016-01-13,0.1,8.7,5.0,4.1,drizzle
2016-01-13,0.0,18.4,11.4,2.4,fog
2016-01-14,1.6,24.2,7.8,2.8,drizzle
2016-01-14,11.8,4.8,1.3,5.0,snow
2016-01-15,0.0,13.2,1.9,0.2,fog
2016-01-15,0.6,16.8,-8.3,1.7,drizzle
2016-01-16,3.6,3.4,-0.6,5.6,snow
2016-01-16,0.0,14.6,7.6,4.2,fog
2016-01-19,0.0,14.6,11.4,1.1,sun
2016-01-19,6.2,6.9,1.7,4.0,snow
2016-01-19,0.0,15.5,13.2,2.4,fog
2016-01-19,0.0,21.7,15.2,2.9,sun
2016-01-20,0.2,13.3,3.4,3.4,drizzle
2016-01-20,1.5,10.7,8.7,2.9,rain
2016-01-20,0.0,16.0,15.0,3.2,fog
2016-01-21,17.1,6.7,0.7,3.2,snow
2016-01-21,0.9,34.1,16.7,3.9,drizzle
2016-01-22,0.0,18.7,6.6,2.8,sun
2016-01-22,0.9,18.8,17.8,1.8,drizzle
2016-01-23,23.9,5.4,1.2,4.9,snow
2016-01-24,0.6,16.3,1.1,1.7,drizzle
2016-01-24,0.8,19.3,2.9,1.0,drizzle
2016-01-25,0.6,0.3,-1.0,3.2,snow
2016-01-26,0.0,24.8,11.7,2.9,fog
2016-02-02,1.2,22.7,4.8,2.9,rain
2016-02-02,2.9,5.2,-2.2,4.4,snow
2016-02-02,0.4,15.9,11.3,2.9,drizzle
2016-02-03,0.0,22.7,6.1,4.0,sun
2016-02-04,1.0,28.4,-11.5,1.2,drizzle
