precipitation,temp_max,temp_min,wind,weather,month,day,day_of_week,day_of_year,quarter,week_of_year,month_sin,month_cos,avg_temp,temp_range,season
0.0,13.3,8.9,2.3,1,7,19,5,200,3,29,-0.4999999999999997,-0.8660254037844388,11.100000000000001,4.4,2
0.0,19.0,6.8,0.6,1,7,20,6,201,3,29,-0.4999999999999997,-0.8660254037844388,12.9,12.2,2
0.0,11.0,9.9,4.3,1,7,20,6,201,3,29,-0.4999999999999997,-0.8660254037844388,10.45,1.0999999999999996,2
0.2,11.8,5.1,2.3,0,7,20,6,201,3,29,-0.4999999999999997,-0.8660254037844388,8.45,6.700000000000001,2
0.8,22.7,3.2,1.3,0,7,21,0,202,3,30,-0.4999999999999997,-0.8660254037844388,12.95,19.5,2
0.0,16.0,-4.4,4.7,1,7,21,0,202,3,30,-0.4999999999999997,-0.8660254037844388,5.8,20.4,2
0.0,8.0,3.0,3.7,4,7,24,3,205,3,30,-0.4999999999999997,-0.8660254037844388,5.5,5.0,2
1.9,15.6,10.8,4.7,0,7,26,5,207,3,30,-0.4999999999999997,-0.8660254037844388,13.2,4.799999999999999,2
0.0,33.6,11.9,3.4,1,7,27,6,208,3,30,-0.4999999999999997,-0.8660254037844388,22.75,21.700000000000003,2
0.0,23.4,4.0,2.5,1,7,27,6,208,3,30,-0.4999999999999997,-0.8660254037844388,13.7,19.4,2
1.3,19.9,15.8,0.8,0,8,1,4,213,3,31,-0.8660254037844385,-0.5000000000000004,17.85,4.099999999999998,2
1.6,16.1,6.9,2.5,0,8,3,6,215,3,31,-0.8660254037844385,-0.5000000000000004,11.5,9.200000000000001,2
1.1,12.6,6.4,0.2,0,8,3,6,215,3,31,-0.8660254037844385,-0.5000000000000004,9.5,6.199999999999999,2
0.0,6.8,1.2,2.4,4,8,8,4,220,3,32,-0.8660254037844385,-0.5000000000000004,4.0,5.6,2
0.3,26.1,5.4,1.3,0,8,9,5,221,3,32,-0.8660254037844385,-0.5000000000000004,15.75,20.700000000000003,2
1.2,7.6,4.7,1.2,0,8,10,6,222,3,32,-0.8660254037844385,-0.5000000000000004,6.15,2.8999999999999995,2
0.0,24.9,1.9,3.2,4,8,11,0,223,3,33,-0.8660254037844385,-0.5000000000000004,13.399999999999999,23.0,2
1.1,25.9,3.5,3.3,0,8,12,1,224,3,33,-0.8660254037844385,-0.5000000000000004,14.7,22.4,2
0.0,35.7,5.0,3.0,4,8,12,1,224,3,33,-0.8660254037844385,-0.5000000000000004,20.35,30.700000000000003,2
0.0,18.4,14.7,2.7,4,8,14,3,226,3,33,-0.8660254037844385,-0.5000000000000004,16.549999999999997,3.6999999999999993,2
0.9,10.8,1.0,0.6,0,8,14,3,226,3,33,-0.8660254037844385,-0.5000000000000004,5.9,9.8,2
0.0,14.3,7.9,1.1,1,8,15,4,227,3,33,-0.8660254037844385,-0.5000000000000004,11.100000000000001,6.4,2
0.0,22.7,17.6,2.3,4,8,16,5,228,3,33,-0.8660254037844385,-0.5000000000000004,20.15,5.099999999999998,2
0.0,13.8,9.7,3.8,4,8,16,5,228,3,33,-0.8660254037844385,-0.5000000000000004,11.75,4.100000000000001,2
0.0,27.9,20.5,0.6,4,8,16,5,228,3,33,-0.8660254037844385,-0.5000000000000004,24.2,7.399999999999999,2
20.6,15.2,7.6,3.3,2,8,17,6,229,3,33,-0.8660254037844385,-0.5000000000000004,11.399999999999999,7.6,2
0.0,1.0,-0.3,3.1,1,8,18,0,230,3,34,-0.8660254037844385,-0.5000000000000004,0.35,1.3,2
0.5,20.1,9.7,3.2,0,8,19,1,231,3,34,-0.8660254037844385,-0.5000000000000004,14.9,10.400000000000002,2
0.0,20.0,19.1,4.7,4,8,20,2,232,3,34,-0.8660254037844385,-0.5000000000000004,19.55,0.8999999999999986,2
0.0,35.2,6.2,1.0,4,8,21,3,233,3,34,-0.8660254037844385,-0.5000000000000004,20.700000000000003,29.000000000000004,2
0.1,26.8,8.2,3.7,2,8,22,4,234,3,34,-0.8660254037844385,-0.5000000000000004,17.5,18.6,2
2.0,23.4,9.5,1.5,0,8,24,6,236,3,34,-0.8660254037844385,-0.5000000000000004,16.45,13.899999999999999,2
0.0,26.0,15.0,3.9,4,8,25,0,237,3,35,-0.8660254037844385,-0.5000000000000004,20.5,11.0,2
0.4,19.0,13.8,2.1,0,8,27,2,239,3,35,-0.8660254037844385,-0.5000000000000004,16.4,5.199999999999999,2
0.2,11.1,5.5,2.0,0,9,1,0,244,3,36,-1.0,-1.8369701987210297e-16,8.3,5.6,0
0.0,24.2,12.7,1.9,4,9,4,3,247,3,36,-1.0,-1.8369701987210297e-16,18.45,11.5,0
0.0,8.7,2.9,3.1,4,9,4,3,247,3,36,-1.0,-1.8369701987210297e-16,5.8,5.799999999999999,0
2.6,17.8,5.9,2.3,2,9,5,4,248,3,36,-1.0,-1.8369701987210297e-16,11.850000000000001,11.9,0
0.6,16.0,-0.4,2.1,0,9,6,5,249,3,36,-1.0,-1.8369701987210297e-16,7.8,16.4,0
0.5,9.3,6.3,1.9,0,9,7,6,250,3,36,-1.0,-1.8369701987210297e-16,7.800000000000001,3.000000000000001,0
4.0,18.5,2.5,3.0,2,9,8,0,251,3,37,-1.0,-1.8369701987210297e-16,10.5,16.0,0
1.7,9.2,8.6,2.4,2,9,12,4,255,3,37,-1.0,-1.8369701987210297e-16,8.899999999999999,0.5999999999999996,0
0.0,19.4,8.3,2.8,1,9,13,5,256,3,37,-1.0,-1.8369701987210297e-16,13.85,11.099999999999998,0
0.0,42.6,16.9,3.7,4,9,15,0,258,3,38,-1.0,-1.8369701987210297e-16,29.75,25.700000000000003,0
0.0,24.4,9.8,3.8,4,9,16,1,259,3,38,-1.0,-1.8369701987210297e-16,17.1,14.599999999999998,0
0.0,12.9,-3.4,0.4,1,9,16,1,259,3,38,-1.0,-1.8369701987210297e-16,4.75,16.3,0
0.2,13.1,7.5,1.8,0,9,16,1,259,3,38,-1.0,-1.8369701987210297e-16,10.3,5.6,0
0.0,25.7,9.2,2.6,1,9,17,2,260,3,38,-1.0,-1.8369701987210297e-16,17.45,16.5,0
0.0,22.7,1.4,2.9,1,9,18,3,261,3,38,-1.0,-1.8369701987210297e-16,12.049999999999999,21.3,0
1.7,13.6,5.5,0.9,0,9,18,3,261,3,38,-1.0,-1.8369701987210297e-16,9.55,8.1,0
2.4,16.7,2.1,3.8,2,9,19,4,262,3,38,-1.0,-1.8369701987210297e-16,9.4,14.6,0
1.6,15.8,6.3,1.2,0,9,19,4,262,3,38,-1.0,-1.8369701987210297e-16,11.05,9.5,0
0.0,9.3,-1.0,4.1,4,9,20,5,263,3,38,-1.0,-1.8369701987210297e-16,4.15,10.3,0
0.0,26.3,-7.9,2.5,1,9,21,6,264,3,38,-1.0,-1.8369701987210297e-16,9.2,34.2,0
0.0,8.8,5.2,2.4,1,9,21,6,264,3,38,-1.0,-1.8369701987210297e-16,7.0,3.6000000000000005,0
0.0,28.7,9.0,2.7,4,9,24,2,267,3,39,-1.0,-1.8369701987210297e-16,18.85,19.7,0
0.5,16.2,12.7,2.2,0,9,25,3,268,3,39,-1.0,-1.8369701987210297e-16,14.45,3.5,0
0.0,18.8,7.0,0.2,1,9,26,4,269,3,39,-1.0,-1.8369701987210297e-16,12.9,11.8,0
1.4,29.2,11.2,3.5,0,9,27,5,270,3,39,-1.0,-1.8369701987210297e-16,20.2,18.0,0
0.1,20.3,15.8,1.8,2,10,5,6,278,4,40,-0.8660254037844386,0.5000000000000001,18.05,4.5,0
0.3,10.0,5.8,3.8,2,10,5,6,278,4,40,-0.8660254037844386,0.5000000000000001,7.9,4.2,0
1.1,2.3,-1.5,3.2,0,10,5,6,278,4,40,-0.8660254037844386,0.5000000000000001,0.3999999999999999,3.8,0
0.0,11.5,10.1,1.2,1,10,6,0,279,4,41,-0.8660254037844386,0.5000000000000001,10.8,1.4000000000000004,0
1.8,9.4,5.7,2.1,0,10,7,1,280,4,41,-0.8660254037844386,0.5000000000000001,7.550000000000001,3.7,0
0.0,22.0,11.0,3.9,4,10,7,1,280,4,41,-0.8660254037844386,0.5000000000000001,16.5,11.0,0
2.0,8.6,4.2,2.4,2,10,10,4,283,4,41,-0.8660254037844386,0.5000000000000001,6.4,4.3999999999999995,0
3.2,10.6,6.9,1.7,2,10,10,4,283,4,41,-0.8660254037844386,0.5000000000000001,8.75,3.6999999999999993,0
0.0,21.6,10.4,3.1,1,10,10,4,283,4,41,-0.8660254037844386,0.5000000000000001,16.0,11.200000000000001,0
11.6,11.4,9.7,3.8,2,10,11,5,284,4,41,-0.8660254037844386,0.5000000000000001,10.55,1.700000000000001,0
0.0,22.3,6.6,3.0,4,10,11,5,284,4,41,-0.8660254037844386,0.5000000000000001,14.45,15.700000000000001,0
1.0,13.8,-0.1,1.5,0,10,13,0,286,4,42,-0.8660254037844386,0.5000000000000001,6.8500000000000005,13.9,0
0.0,12.3,10.3,4.2,4,10,15,2,288,4,42,-0.8660254037844386,0.5000000000000001,11.3,2.0,0
0.2,35.7,5.1,3.8,0,10,15,2,288,4,42,-0.8660254037844386,0.5000000000000001,20.400000000000002,30.6,0
0.1,5.0,2.9,0.6,2,10,15,2,288,4,42,-0.8660254037844386,0.5000000000000001,3.95,2.1,0
1.4,4.7,3.4,3.3,0,10,15,2,288,4,42,-0.8660254037844386,0.5000000000000001,4.05,1.3000000000000003,0
0.0,23.7,5.2,1.5,1,10,15,2,288,4,42,-0.8660254037844386,0.5000000000000001,14.45,18.5,0
0.2,8.2,6.4,2.3,0,10,16,3,289,4,42,-0.8660254037844386,0.5000000000000001,7.3,1.799999999999999,0
0.0,13.6,10.2,2.1,1,10,16,3,289,4,42,-0.8660254037844386,0.5000000000000001,11.899999999999999,3.4000000000000004,0
1.3,15.6,0.4,1.9,0,10,16,3,289,4,42,-0.8660254037844386,0.5000000000000001,8.0,15.2,0
0.6,8.4,-4.2,2.0,0,10,16,3,289,4,42,-0.8660254037844386,0.5000000000000001,2.1,12.600000000000001,0
0.5,3.9,2.6,1.9,0,10,17,4,290,4,42,-0.8660254037844386,0.5000000000000001,3.25,1.2999999999999998,0
2.2,19.6,8.6,7.2,2,10,18,5,291,4,42,-0.8660254037844386,0.5000000000000001,14.100000000000001,11.000000000000002,0
0.0,10.2,1.6,2.7,1,10,18,5,291,4,42,-0.8660254037844386,0.5000000000000001,5.8999999999999995,8.6,0
0.0,34.0,6.2,3.3,1,10,21,1,294,4,43,-0.8660254037844386,0.5000000000000001,20.1,27.8,0
0.0,13.7,-1.0,2.4,1,10,26,6,299,4,43,-0.8660254037844386,0.5000000000000001,6.35,14.7,0
3.5,14.6,8.9,4.1,2,10,27,0,300,4,44,-0.8660254037844386,0.5000000000000001,11.75,5.699999999999999,0
0.0,15.9,13.9,0.2,1,10,27,0,300,4,44,-0.8660254037844386,0.5000000000000001,14.9,2.0,0
5.1,11.6,1.7,2.0,2,11,1,5,305,4,44,-0.5000000000000004,0.8660254037844384,6.6499999999999995,9.9,0
0.0,15.6,12.7,2.3,1,11,1,5,305,4,44,-0.5000000000000004,0.8660254037844384,14.149999999999999,2.9000000000000004,0
0.5,8.8,7.5,1.7,0,11,1,5,305,4,44,-0.5000000000000004,0.8660254037844384,8.15,1.3000000000000007,0
0.0,3.2,-1.7,3.9,1,11,2,6,306,4,44,-0.5000000000000004,0.8660254037844384,0.7500000000000001,4.9,0
2.7,9.0,2.7,3.0,2,11,2,6,306,4,44,-0.5000000000000004,0.8660254037844384,5.85,6.3,0
0.0,14.1,1.4,2.1,1,11,2,6,306,4,44,-0.5000000000000004,0.8660254037844384,7.75,12.7,0
0.0,14.6,3.7,4.4,1,11,2,6,306,4,44,-0.5000000000000004,0.8660254037844384,9.15,10.899999999999999,0
1.1,16.4,6.1,2.8,2,11,5,2,309,4,45,-0.5000000000000004,0.8660254037844384,11.25,10.299999999999999,0
7.4,14.3,12.8,1.6,2,11,5,2,309,4,45,-0.5000000000000004,0.8660254037844384,13.55,1.5,0
0.0,23.7,-4.8,3.5,4,11,6,3,310,4,45,-0.5000000000000004,0.8660254037844384,9.45,28.5,0
9.2,4.1,0.9,5.1,3,11,8,5,312,4,45,-0.5000000000000004,0.8660254037844384,2.5,3.1999999999999997,0
0.0,20.9,-1.1,3.6,1,11,8,5,312,4,45,-0.5000000000000004,0.8660254037844384,9.899999999999999,22.0,0
0.2,7.0,3.6,4.0,2,11,9,6,313,4,45,-0.5000000000000004,0.8660254037844384,5.3,3.4,0
0.0,22.3,2.6,0.9,1,11,11,1,315,4,46,-0.5000000000000004,0.8660254037844384,12.450000000000001,19.7,0
0.0,9.6,8.4,2.2,1,11,13,3,317,4,46,-0.5000000000000004,0.8660254037844384,9.0,1.1999999999999993,0
12.0,0.3,-1.2,3.9,3,11,14,4,318,4,46,-0.5000000000000004,0.8660254037844384,-0.44999999999999996,1.5,0
0.0,12.3,7.2,1.1,1,11,16,6,320,4,46,-0.5000000000000004,0.8660254037844384,9.75,5.1000000000000005,0
5.6,3.5,2.5,4.2,3,11,17,0,321,4,47,-0.5000000000000004,0.8660254037844384,3.0,1.0,0
0.9,26.5,-3.0,2.0,0,11,17,0,321,4,47,-0.5000000000000004,0.8660254037844384,11.75,29.5,0
11.7,14.3,5.0,0.5,2,11,20,3,324,4,47,-0.5000000000000004,0.8660254037844384,9.65,9.3,0
0.3,0.7,-3.3,0.7,0,11,21,4,325,4,47,-0.5000000000000004,0.8660254037844384,-1.2999999999999998,4.0,0
0.0,15.0,1.5,0.3,1,11,22,5,326,4,47,-0.5000000000000004,0.8660254037844384,8.25,13.5,0
5.9,8.8,7.0,4.8,2,11,22,5,326,4,47,-0.5000000000000004,0.8660254037844384,7.9,1.8000000000000007,0
12.8,14.7,12.5,4.2,2,11,22,5,326,4,47,-0.5000000000000004,0.8660254037844384,13.6,2.1999999999999993,0
0.9,18.7,2.7,2.8,2,11,26,2,330,4,48,-0.5000000000000004,0.8660254037844384,10.7,16.0,0
0.5,15.1,6.6,2.0,0,11,27,3,331,4,48,-0.5000000000000004,0.8660254037844384,10.85,8.5,0
23.9,1.2,-0.3,3.8,3,12,1,0,335,4,49,-2.4492935982947064e-16,1.0,0.44999999999999996,1.5,3
1.3,2.7,0.7,2.2,3,12,2,1,336,4,49,-2.4492935982947064e-16,1.0,1.7000000000000002,2.0,3
0.3,11.0,4.6,4.2,2,12,4,3,338,4,49,-2.4492935982947064e-16,1.0,7.8,6.4,3
1.6,18.2,5.4,2.1,0,12,5,4,339,4,49,-2.4492935982947064e-16,1.0,11.8,12.799999999999999,3
0.0,26.0,9.9,2.2,4,12,5,4,339,4,49,-2.4492935982947064e-16,1.0,17.95,16.1,3
0.0,1.4,-3.7,3.0,4,12,5,4,339,4,49,-2.4492935982947064e-16,1.0,-1.1500000000000001,5.1,3
16.1,4.9,0.6,3.7,3,12,6,5,340,4,49,-2.4492935982947064e-16,1.0,2.75,4.300000000000001,3
3.4,6.4,2.4,3.3,3,12,7,6,341,4,49,-2.4492935982947064e-16,1.0,4.4,4.0,3
3.6,10.3,4.9,4.6,2,12,7,6,341,4,49,-2.4492935982947064e-16,1.0,7.6000000000000005,5.4,3
0.0,27.2,2.6,4.5,4,12,8,0,342,4,50,-2.4492935982947064e-16,1.0,14.9,24.599999999999998,3
19.5,7.2,2.3,7.3,3,12,8,0,342,4,50,-2.4492935982947064e-16,1.0,4.75,4.9,3
14.0,7.9,2.2,3.3,3,12,9,1,343,4,50,-2.4492935982947064e-16,1.0,5.050000000000001,5.7,3
18.5,5.2,0.4,4.8,3,12,9,1,343,4,50,-2.4492935982947064e-16,1.0,2.8000000000000003,4.8,3
0.0,29.0,5.7,3.2,4,12,10,2,344,4,50,-2.4492935982947064e-16,1.0,17.35,23.3,3
14.7,6.4,3.6,6.8,3,12,10,2,344,4,50,-2.4492935982947064e-16,1.0,5.0,2.8000000000000003,3
3.3,8.0,-0.7,3.3,3,12,10,2,344,4,50,-2.4492935982947064e-16,1.0,3.65,8.7,3
3.8,5.9,0.6,3.3,3,12,11,3,345,4,50,-2.4492935982947064e-16,1.0,3.25,5.300000000000001,3
0.4,11.7,8.7,4.8,2,12,15,0,349,4,51,-2.4492935982947064e-16,1.0,10.2,3.0,3
1.6,7.0,-3.8,5.6,3,12,15,0,349,4,51,-2.4492935982947064e-16,1.0,1.6,10.8,3
5.4,-1.1,-3.5,4.0,3,12,16,1,350,4,51,-2.4492935982947064e-16,1.0,-2.3,2.4,3
7.9,2.3,-2.1,6.2,2,12,17,2,351,4,51,-2.4492935982947064e-16,1.0,0.09999999999999987,4.4,3
0.0,12.1,3.8,2.3,4,12,18,3,352,4,51,-2.4492935982947064e-16,1.0,7.949999999999999,8.3,3
1.2,19.2,8.0,3.0,0,12,18,3,352,4,51,-2.4492935982947064e-16,1.0,13.6,11.2,3
5.8,3.0,-2.0,1.8,3,12,21,6,355,4,51,-2.4492935982947064e-16,1.0,0.5,5.0,3
8.5,9.2,4.6,2.8,2,12,21,6,355,4,51,-2.4492935982947064e-16,1.0,6.8999999999999995,4.6,3
0.4,13.8,12.0,8.8,2,12,21,6,355,4,51,-2.4492935982947064e-16,1.0,12.9,1.8000000000000007,3
3.9,6.1,0.4,4.2,3,12,22,0,356,4,52,-2.4492935982947064e-16,1.0,3.25,5.699999999999999,3
2.2,4.3,0.7,3.9,2,12,22,0,356,4,52,-2.4492935982947064e-16,1.0,2.5,3.5999999999999996,3
0.0,13.5,8.8,2.1,1,12,25,3,359,4,52,-2.4492935982947064e-16,1.0,11.15,4.699999999999999,3
0.0,25.4,14.6,3.0,4,12,25,3,359,4,52,-2.4492935982947064e-16,1.0,20.0,10.799999999999999,3
7.5,5.2,4.1,2.2,3,12,27,5,361,4,52,-2.4492935982947064e-16,1.0,4.65,1.1000000000000005,3
1.9,22.2,8.4,1.5,0,1,1,3,1,1,1,0.49999999999999994,0.8660254037844387,15.3,13.799999999999999,3
0.0,23.4,3.2,3.9,1,1,1,3,1,1,1,0.49999999999999994,0.8660254037844387,13.299999999999999,20.2,3
5.7,7.1,-1.2,1.5,3,1,1,3,1,1,1,0.49999999999999994,0.8660254037844387,2.9499999999999997,8.299999999999999,3
1.2,16.0,14.3,3.8,0,1,1,3,1,1,1,0.49999999999999994,0.8660254037844387,15.15,1.6999999999999993,3
3.8,11.9,-2.1,2.5,3,1,2,4,2,1,1,0.49999999999999994,0.8660254037844387,4.9,14.0,3
2.2,4.9,-1.1,3.9,3,1,2,4,2,1,1,0.49999999999999994,0.8660254037844387,1.9000000000000001,6.0,3
2.2,10.0,0.9,2.7,3,1,2,4,2,1,1,0.49999999999999994,0.8660254037844387,5.45,9.1,3
12.8,7.8,0.7,2.1,3,1,2,4,2,1,1,0.49999999999999994,0.8660254037844387,4.25,7.1,3
9.9,5.1,-0.7,4.7,3,1,3,5,3,1,1,0.49999999999999994,0.8660254037844387,2.1999999999999997,5.8,3
0.0,22.0,12.3,1.5,1,1,3,5,3,1,1,0.49999999999999994,0.8660254037844387,17.15,9.7,3
1.1,22.3,0.8,2.4,0,1,3,5,3,1,1,0.49999999999999994,0.8660254037844387,11.55,21.5,3
3.1,8.3,4.6,3.7,3,1,3,5,3,1,1,0.49999999999999994,0.8660254037844387,6.45,3.700000000000001,3
14.5,20.3,1.2,4.4,2,1,4,6,4,1,1,0.49999999999999994,0.8660254037844387,10.75,19.1,3
1.2,17.2,8.1,2.6,0,1,4,6,4,1,1,0.49999999999999994,0.8660254037844387,12.649999999999999,9.1,3
13.6,12.4,1.0,5.1,3,1,5,0,5,1,2,0.49999999999999994,0.8660254037844387,6.7,11.4,3
0.0,10.8,5.5,2.9,1,1,5,0,5,1,2,0.49999999999999994,0.8660254037844387,8.15,5.300000000000001,3
2.5,3.9,-1.7,4.2,2,1,5,0,5,1,2,0.49999999999999994,0.8660254037844387,1.1,5.6,3
0.7,9.0,-1.6,4.3,3,1,6,1,6,1,2,0.49999999999999994,0.8660254037844387,3.7,10.6,3
0.0,19.9,7.0,4.0,4,1,6,1,6,1,2,0.49999999999999994,0.8660254037844387,13.45,12.899999999999999,3
0.0,6.4,4.6,1.3,1,1,6,1,6,1,2,0.49999999999999994,0.8660254037844387,5.5,1.8000000000000007,3
0.0,18.4,13.2,3.0,1,1,7,2,7,1,2,0.49999999999999994,0.8660254037844387,15.799999999999999,5.199999999999999,3
1.4,7.3,6.0,5.1,2,1,7,2,7,1,2,0.49999999999999994,0.8660254037844387,6.65,1.2999999999999998,3
12.6,3.2,0.4,2.4,3,1,8,3,8,1,2,0.49999999999999994,0.8660254037844387,1.8,2.8000000000000003,3
12.7,9.5,-1.1,5.1,3,1,8,3,8,1,2,0.49999999999999994,0.8660254037844387,4.2,10.6,3
1.4,10.9,3.8,0.8,0,1,13,1,13,1,3,0.49999999999999994,0.8660254037844387,7.35,7.1000000000000005,3
0.6,23.4,9.5,3.6,0,1,13,1,13,1,3,0.49999999999999994,0.8660254037844387,16.45,13.899999999999999,3
8.5,3.4,-3.4,5.8,3,1,13,1,13,1,3,0.49999999999999994,0.8660254037844387,0.0,6.8,3
8.3,4.5,-2.1,6.5,3,1,14,2,14,1,3,0.49999999999999994,0.8660254037844387,1.2,6.6,3
1.8,16.0,5.9,0.9,0,1,14,2,14,1,3,0.49999999999999994,0.8660254037844387,10.95,10.1,3
23.9,7.8,2.2,2.2,3,1,15,3,15,1,3,0.49999999999999994,0.8660254037844387,5.0,5.6,3
13.4,4.8,-1.1,4.4,3,1,15,3,15,1,3,0.49999999999999994,0.8660254037844387,1.8499999999999999,5.9,3
7.4,8.8,-2.7,4.6,3,1,15,3,15,1,3,0.49999999999999994,0.8660254037844387,3.0500000000000003,11.5,3
10.2,3.8,1.5,4.2,3,1,15,3,15,1,3,0.49999999999999994,0.8660254037844387,2.65,2.3,3
15.4,5.5,-1.7,5.2,3,1,15,3,15,1,3,0.49999999999999994,0.8660254037844387,1.9,7.2,3
1.2,0.1,-2.8,6.0,3,1,15,3,15,1,3,0.49999999999999994,0.8660254037844387,-1.3499999999999999,2.9,3
0.0,22.3,2.1,2.2,1,1,16,4,16,1,3,0.49999999999999994,0.8660254037844387,12.200000000000001,20.2,3
0.0,6.7,4.0,2.5,1,1,16,4,16,1,3,0.49999999999999994,0.8660254037844387,5.35,2.7,3
0.0,21.2,9.8,0.6,1,1,16,4,16,1,3,0.49999999999999994,0.8660254037844387,15.5,11.399999999999999,3
23.9,6.0,1.9,2.9,3,1,16,4,16,1,3,0.49999999999999994,0.8660254037844387,3.95,4.1,3
1.5,9.6,5.6,1.1,0,1,16,4,16,1,3,0.49999999999999994,0.8660254037844387,7.6,4.0,3
0.0,11.8,9.6,2.5,1,1,16,4,16,1,3,0.49999999999999994,0.8660254037844387,10.7,2.200000000000001,3
0.0,11.2,9.2,3.3,1,1,17,5,17,1,3,0.49999999999999994,0.8660254037844387,10.2,2.0,3
23.9,8.7,1.5,6.1,3,1,17,5,17,1,3,0.49999999999999994,0.8660254037844387,5.1,7.199999999999999,3
1.6,29.2,13.5,1.8,0,1,17,5,17,1,3,0.49999999999999994,0.8660254037844387,21.35,15.7,3
0.0,23.3,10.9,2.8,4,1,17,5,17,1,3,0.49999999999999994,0.8660254037844387,17.1,12.4,3
1.5,5.8,-0.1,3.3,3,1,18,6,18,1,3,0.49999999999999994,0.8660254037844387,2.85,5.8999999999999995,3
1.3,15.7,10.9,2.8,0,1,18,6,18,1,3,0.49999999999999994,0.8660254037844387,13.3,4.799999999999999,3
1.8,13.2,8.6,3.3,0,1,19,0,19,1,4,0.49999999999999994,0.8660254037844387,10.899999999999999,4.6,3
9.7,9.6,1.7,3.6,3,1,19,0,19,1,4,0.49999999999999994,0.8660254037844387,5.6499999999999995,7.8999999999999995,3
0.7,18.9,7.3,2.5,0,1,20,1,20,1,4,0.49999999999999994,0.8660254037844387,13.1,11.599999999999998,3
1.1,17.7,11.2,2.7,0,1,20,1,20,1,4,0.49999999999999994,0.8660254037844387,14.45,6.5,3
2.0,17.6,11.1,3.0,2,1,20,1,20,1,4,0.49999999999999994,0.8660254037844387,14.350000000000001,6.500000000000002,3
1.0,9.0,0.4,3.2,0,1,21,2,21,1,4,0.49999999999999994,0.8660254037844387,4.7,8.6,3
0.0,17.2,5.1,0.6,1,1,21,2,21,1,4,0.49999999999999994,0.8660254037844387,11.149999999999999,12.1,3
0.0,16.7,6.9,0.7,1,1,21,2,21,1,4,0.49999999999999994,0.8660254037844387,11.8,9.799999999999999,3
5.4,12.4,8.7,4.3,2,1,23,4,23,1,4,0.49999999999999994,0.8660254037844387,10.55,3.700000000000001,3
10.3,10.2,-0.4,4.2,3,1,23,4,23,1,4,0.49999999999999994,0.8660254037844387,4.8999999999999995,10.6,3
14.9,5.8,-3.0,4.4,3,1,23,4,23,1,4,0.49999999999999994,0.8660254037844387,1.4,8.8,3
0.0,26.3,7.9,2.8,1,1,23,4,23,1,4,0.49999999999999994,0.8660254037844387,17.1,18.4,3
0.0,10.6,5.3,1.2,1,1,23,4,23,1,4,0.49999999999999994,0.8660254037844387,7.949999999999999,5.3,3
19.9,5.1,-0.5,3.5,3,1,26,0,26,1,5,0.49999999999999994,0.8660254037844387,2.3,5.6,3
2.1,9.7,3.9,6.0,3,1,26,0,26,1,5,0.49999999999999994,0.8660254037844387,6.8,5.799999999999999,3
11.0,14.8,0.8,5.6,2,1,27,1,27,1,5,0.49999999999999994,0.8660254037844387,7.800000000000001,14.0,3
4.6,10.0,2.0,5.8,3,2,1,6,32,1,5,0.8660254037844386,0.5000000000000001,6.0,8.0,3
12.7,12.0,6.8,0.5,2,2,3,1,34,1,6,0.8660254037844386,0.5000000000000001,9.4,5.2,3
0.1,10.4,9.2,4.6,2,2,3,1,34,1,6,0.8660254037844386,0.5000000000000001,9.8,1.200000000000001,3
0.0,12.2,2.1,3.6,1,2,4,2,35,1,6,0.8660254037844386,0.5000000000000001,7.1499999999999995,10.1,3
2.3,5.3,2.1,4.8,3,2,4,2,35,1,6,0.8660254037844386,0.5000000000000001,3.7,3.1999999999999997,3
15.7,8.7,6.7,2.9,2,2,4,2,35,1,6,0.8660254037844386,0.5000000000000001,7.699999999999999,1.9999999999999991,3
1.8,16.8,5.1,3.3,0,2,5,3,36,1,6,0.8660254037844386,0.5000000000000001,10.95,11.700000000000001,3
1.3,20.4,10.4,3.2,0,2,5,3,36,1,6,0.8660254037844386,0.5000000000000001,15.399999999999999,9.999999999999998,3
8.6,7.2,-1.0,4.1,3,2,6,4,37,1,6,0.8660254037844386,0.5000000000000001,3.1,8.2,3
0.0,18.4,8.1,4.5,4,2,7,5,38,1,6,0.8660254037844386,0.5000000000000001,13.25,10.299999999999999,3
0.0,12.8,-3.3,2.0,1,2,9,0,40,1,7,0.8660254037844386,0.5000000000000001,4.75,16.1,3
2.7,13.1,10.6,5.9,2,2,11,2,42,1,7,0.8660254037844386,0.5000000000000001,11.85,2.5,3
9.5,7.3,-3.5,5.2,3,2,12,3,43,1,7,0.8660254037844386,0.5000000000000001,1.9,10.8,3
1.9,17.0,5.9,0.2,0,2,12,3,43,1,7,0.8660254037844386,0.5000000000000001,11.45,11.1,3
2.5,14.2,10.2,4.1,2,2,15,6,46,1,7,0.8660254037844386,0.5000000000000001,12.2,4.0,3
2.2,11.2,1.8,3.2,3,2,16,0,47,1,8,0.8660254037844386,0.5000000000000001,6.5,9.399999999999999,3
0.0,25.2,6.8,2.1,1,2,16,0,47,1,8,0.8660254037844386,0.5000000000000001,16.0,18.4,3
7.4,11.9,-2.4,5.2,3,2,17,1,48,1,8,0.8660254037844386,0.5000000000000001,4.75,14.3,3
3.1,8.9,3.7,3.5,2,2,18,2,49,1,8,0.8660254037844386,0.5000000000000001,6.300000000000001,5.2,3
